account_id,risk_label,txn_count,velocity_per_hour,total_sent,total_received,pass_through_ratio,io_ratio,unique_senders,unique_receivers,avg_txn_amount,max_txn_amount,income_mismatch,account_age_days,kyc_match_score,device_shared_count,is_in_syndicate,dormancy_burst_score,beneficiary_churn_rate,structuring_score
L00169,0,2,0.08333333333333333,10361.0,8399.0,1.2335992380045244,0.8106360389923752,1,1,9380.0,10361.0,0.03842230222738647,1050.0,0.85,4,0,1.0,1.0,0.0
L00170,0,3,0.125,657.0,2251.0,0.2918702798756108,3.426179604261796,2,1,969.3333333333334,1653.0,0.010980380679212885,403.0,0.98,2,0,0.0,0.0,0.0
L00171,0,2,0.08333333333333333,7989.0,1663.0,4.803968731208659,0.20816122167980974,1,1,4826.0,7989.0,0.012033633390257316,2292.0,0.96,1,0,0.0,0.0,0.0
L00172,0,4,0.16666666666666666,867.0,15811.0,0.054835241287711084,18.236447520184544,3,1,4169.5,7519.0,0.09069060456579098,2615.0,0.9,2,0,0.3333333333333333,1.0,0.0
L00173,0,5,0.20833333333333334,25135.0,17750.0,1.416056338028169,0.7061865924010344,3,2,8577.0,23388.0,0.10483913836994335,1134.0,0.87,2,0,0.0,0.0,0.0
L00174,0,1,0.041666666666666664,0.0,29404.0,0.0,0.0,1,0,29404.0,29404.0,0.15432659252300152,1851.0,0.93,3,0,0.0,0.0,0.0
L00175,0,5,0.20833333333333334,6036.0,12218.0,0.49402520870846295,2.024188204108681,2,3,3650.8,10037.0,0.09467868296047177,2833.0,0.94,1,0,0.25,0.3333333333333333,0.0
L00176,0,6,0.25,19871.0,27186.0,0.7309276833664387,1.3681244023954506,3,3,7842.833333333333,16652.0,0.13830539516190574,387.0,0.95,3,0,0.2,0.0,0.0
L00177,0,1,0.041666666666666664,0.0,3259.0,0.0,0.0,1,0,3259.0,3259.0,0.023575283207222325,1499.0,0.87,2,0,1.0,0.0,0.0
L00178,0,2,0.08333333333333333,2630.0,8388.0,0.31354315689079637,3.1893536121673005,1,1,5509.0,8388.0,0.09706985140952645,1649.0,0.98,3,0,0.0,0.0,0.0
L00179,0,2,0.08333333333333333,15121.0,2410.0,6.274273858921162,0.1593809933205476,1,1,8765.5,15121.0,0.02604785888761592,1238.0,0.95,2,0,1.0,1.0,0.0
L00180,0,5,0.20833333333333334,16567.0,974.0,17.00924024640657,0.05879157361018893,1,4,3508.2,12941.0,0.00600274869190615,2643.0,0.94,3,0,0.0,0.0,0.0
L00181,0,5,0.20833333333333334,14457.0,5929.0,2.4383538539382696,0.4101127481496853,3,2,4077.2,12615.0,0.03089807128079254,2912.0,0.93,1,0,0.25,0.0,0.0
L00182,0,3,0.125,0.0,7247.0,0.0,0.0,3,0,2415.6666666666665,2719.0,0.04172952679280918,2621.0,0.85,2,0,0.5,0.0,0.0
L00183,0,3,0.125,1994.0,5751.0,0.34672230916362373,2.8841524573721165,1,2,2581.6666666666665,5751.0,0.030147039551280373,2999.0,0.96,2,0,0.0,0.0,0.0
L00184,0,5,0.20833333333333334,12806.0,11595.0,1.104441569642087,0.9054349523660784,3,2,4880.2,12168.0,0.10908321181617198,1489.0,0.87,1,0,0.25,0.0,0.0
L00185,0,2,0.08333333333333333,2272.0,0.0,0.0,0.0,0,2,1136.0,1756.0,0.0,2948.0,0.88,3,0,0.0,0.0,0.0
L00186,0,6,0.25,2840.0,25785.0,0.11014155516773318,9.079225352112676,4,2,4770.833333333333,12873.0,0.6385745065504347,2388.0,0.88,2,0,0.2,0.5,0.0
L00187,0,4,0.16666666666666666,12015.0,2248.0,5.344750889679715,0.18709945900957137,1,3,3565.75,10308.0,0.020542625033125896,1445.0,0.91,1,0,0.0,0.0,0.0
L00188,0,4,0.16666666666666666,21250.0,1187.0,17.902274641954506,0.055858823529411766,1,3,5609.25,11669.0,0.021873733092544135,890.0,0.96,3,0,0.3333333333333333,0.0,0.0
L00189,0,2,0.08333333333333333,0.0,45223.0,0.0,0.0,2,0,22611.5,25649.0,0.2458800693768588,2948.0,0.95,1,0,0.0,0.0,0.0
L00190,0,3,0.125,448.0,19079.0,0.023481314534304732,42.58705357142857,2,1,6509.0,17622.0,0.11658274875956298,2266.0,0.87,1,0,0.5,0.0,0.0
L00191,0,4,0.16666666666666666,4451.0,1333.0,3.3390847711927982,0.2994832621882723,2,2,1446.0,2292.0,0.007103650413002931,1362.0,0.88,1,0,0.0,0.0,0.0
L00192,0,2,0.08333333333333333,838.0,2025.0,0.4138271604938272,2.416467780429594,1,1,1431.5,2025.0,0.011837328797152026,1104.0,0.87,2,0,1.0,1.0,0.0
L00193,0,6,0.25,49415.0,32238.0,1.532818413052919,0.6523929980775068,3,3,13608.833333333334,38339.0,0.17592072162529399,2016.0,0.86,3,0,0.0,0.0,0.0
L00194,0,5,0.20833333333333334,16452.0,14884.0,1.1053480247245364,0.9046924386092876,4,1,6267.2,16452.0,0.22183801830267982,1384.0,0.89,2,0,0.25,0.0,0.0
L00195,0,7,0.2916666666666667,985.0,28382.0,0.034705094778380664,28.814213197969544,6,1,4195.285714285715,11894.0,0.17531224134310106,2140.0,0.88,3,0,0.16666666666666666,0.0,0.0
L00196,0,2,0.08333333333333333,30682.0,0.0,0.0,0.0,0,2,15341.0,22979.0,0.0,439.0,0.96,2,0,0.0,0.0,0.0
L00197,0,5,0.20833333333333334,8292.0,5166.0,1.6051103368176538,0.6230101302460203,3,2,2691.6,6237.0,0.0787740164684355,1961.0,1.0,3,0,0.25,0.0,0.0
L00198,0,4,0.16666666666666666,1950.0,7703.0,0.2531481241074906,3.95025641025641,1,3,2413.25,7703.0,0.046949472786005975,2666.0,0.94,1,0,0.0,0.0,0.0
L00199,0,2,0.08333333333333333,1018.0,1637.0,0.6218692730604765,1.6080550098231827,1,1,1327.5,1637.0,0.021335661965956782,1814.0,0.98,2,0,2.0,1.0,0.0
L00200,0,4,0.16666666666666666,3366.0,23294.0,0.14450072980166567,6.92038027332145,2,2,6665.0,21048.0,0.20166393960643758,2321.0,0.92,1,0,1.0,0.5,0.0
L00201,0,4,0.16666666666666666,13815.0,369.0,37.4390243902439,0.026710097719869708,1,3,3546.0,10568.0,0.002174822743105694,1990.0,0.86,3,0,1.0,0.6666666666666666,0.0
L00202,0,1,0.041666666666666664,0.0,2127.0,0.0,0.0,1,0,2127.0,2127.0,0.02774335763757549,2226.0,0.86,1,0,0.0,0.0,0.0
L00203,0,4,0.16666666666666666,10269.0,4758.0,2.1582597730138713,0.46333625474729767,1,3,3756.75,6162.0,0.022446149056016305,1984.0,0.95,1,0,0.3333333333333333,0.0,0.0
L00204,0,5,0.20833333333333334,0.0,16904.0,0.0,0.0,5,0,3380.8,13811.0,0.20264697420159203,982.0,0.89,1,0,0.6666666666666666,0.0,0.0
L00205,0,2,0.08333333333333333,2463.0,1549.0,1.5900581020012912,0.6289078359723914,1,1,2006.0,2463.0,0.018157095802417037,634.0,0.89,3,0,1.0,1.0,0.0
L00206,0,3,0.125,11381.0,6845.0,1.6626734842951059,0.6014409981548194,2,1,6075.333333333333,11381.0,0.10706855828940577,569.0,0.89,2,0,0.5,1.0,0.0
L00207,0,6,0.25,37312.0,11906.0,3.1338820762640687,0.3190930531732418,3,3,8203.0,34159.0,0.12026748555497192,2662.0,0.93,2,0,0.2,0.0,0.16666666666666666
L00208,0,3,0.125,727.0,22726.0,0.03198979142831999,31.25997248968363,2,1,7817.666666666667,20127.0,0.14401591868290642,1787.0,0.85,2,0,0.0,0.0,0.0
L00209,0,3,0.125,2392.0,539.0,4.437847866419295,0.2253344481605351,1,2,977.0,2113.0,0.012066803976000717,1308.0,0.99,1,0,0.0,0.0,0.0
L00210,0,4,0.16666666666666666,26363.0,34142.0,0.7721574600199168,1.2950726396844061,2,2,15126.25,30340.0,0.15767063821926663,2554.0,0.96,3,0,0.3333333333333333,0.5,0.0
L00211,0,4,0.16666666666666666,719.0,8501.0,0.08457828490765792,11.82336578581363,3,1,2305.0,4570.0,0.0871191547361625,2118.0,0.88,3,0,0.3333333333333333,0.0,0.0
L00212,0,4,0.16666666666666666,32478.0,0.0,0.0,0.0,0,4,8119.5,25649.0,0.0,748.0,1.0,1,0,0.0,0.0,0.0
L00213,0,4,0.16666666666666666,11110.0,19494.0,0.5699189494203345,1.7546354635463546,3,1,7651.0,13541.0,0.1013391279033499,1259.0,0.89,1,0,0.0,0.0,0.0
L00214,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,937.0,0.98,2,0,0.0,0.0,0.0
L00215,0,6,0.25,4461.0,46332.0,0.09628334628334628,10.386012104909213,3,3,8465.5,38491.0,0.9244213886671987,541.0,0.93,2,0,0.0,0.0,0.0
L00216,0,4,0.16666666666666666,15935.0,1590.0,10.022012578616351,0.09978035770316912,1,3,4381.25,14462.0,0.01007125890736342,1217.0,0.87,3,0,0.3333333333333333,0.3333333333333333,0.0
L00217,0,2,0.08333333333333333,10037.0,763.0,13.154652686762779,0.07601873069642323,1,1,5400.0,10037.0,0.006351399721970182,462.0,0.98,1,0,0.0,0.0,0.0
L00218,0,3,0.125,4009.0,1271.0,3.1542092840283242,0.3170366674981292,1,2,1760.0,2449.0,0.022814985011398517,708.0,0.97,4,0,0.0,0.0,0.0
L00219,0,3,0.125,28007.0,11985.0,2.336837713808928,0.4279287321026886,1,2,13330.666666666666,14502.0,0.09437528052727316,2092.0,0.97,2,0,0.0,0.0,0.0
L00220,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,896.0,0.93,1,0,0.0,0.0,0.0
L00221,0,2,0.08333333333333333,25458.0,0.0,0.0,0.0,0,2,12729.0,24887.0,0.0,2788.0,0.87,2,0,1.0,0.5,0.0
L00222,0,3,0.125,15809.0,1486.0,10.638627187079408,0.0939970902650389,1,2,5765.0,13768.0,0.010750432259978153,2470.0,0.96,1,0,0.0,0.0,0.0
L00223,0,2,0.08333333333333333,2318.0,0.0,0.0,0.0,0,2,1159.0,1726.0,0.0,1642.0,0.9,2,0,1.0,0.5,0.0
L00224,0,4,0.16666666666666666,1396.0,13531.0,0.10317049737639494,9.69269340974212,3,1,3731.75,10934.0,0.11412401740831955,1138.0,0.91,2,0,0.3333333333333333,1.0,0.0
L00225,0,6,0.25,1365.0,34566.0,0.03948967193195626,25.323076923076922,4,2,5988.5,15121.0,0.49703784654319566,671.0,0.88,1,0,0.2,0.0,0.0
L00226,0,5,0.20833333333333334,3684.0,15147.0,0.24321647851059616,4.111563517915309,3,2,3766.2,11572.0,0.1758375705230898,840.0,0.96,2,0,0.0,0.0,0.0
L00227,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,923.0,0.88,2,0,0.0,0.0,0.0
L00228,0,4,0.16666666666666666,0.0,12958.0,0.0,0.0,4,0,3239.5,5334.0,0.19717881217949693,832.0,0.93,1,0,3.0,0.0,0.0
L00229,0,2,0.08333333333333333,3708.0,2259.0,1.6414342629482073,0.6092233009708737,1,1,2983.5,3708.0,0.03410377572125183,623.0,0.98,1,0,0.0,0.0,0.0
L00230,0,4,0.16666666666666666,3523.0,6079.0,0.5795361079124856,1.7255180244110133,2,2,2400.5,4525.0,0.03033599648683311,1379.0,0.88,1,0,0.3333333333333333,0.0,0.0
L00231,0,4,0.16666666666666666,4306.0,2385.0,1.8054507337526204,0.5538783093358105,1,3,1672.75,2512.0,0.016024887288266558,977.0,0.92,1,0,0.3333333333333333,0.3333333333333333,0.0
L00232,0,3,0.125,2037.0,20422.0,0.09974537263735188,10.025527736867943,2,1,7486.333333333333,12856.0,0.21693453297783066,1912.0,0.96,3,0,0.0,0.0,0.0
L00233,0,2,0.08333333333333333,9758.0,2337.0,4.175438596491228,0.23949579831932774,1,1,6047.5,9758.0,0.013815322771340743,2275.0,0.87,2,0,0.0,0.0,0.5
L00234,0,2,0.08333333333333333,3206.0,0.0,0.0,0.0,0,2,1603.0,2337.0,0.0,1490.0,1.0,3,0,1.0,0.5,0.0
L00235,0,3,0.125,5192.0,0.0,0.0,0.0,0,3,1730.6666666666667,2260.0,0.0,1925.0,0.86,2,0,0.0,0.0,0.0
L00236,0,3,0.125,907.0,12103.0,0.07494009749648847,13.34399117971334,2,1,4336.666666666667,7777.0,0.062462905714713336,591.0,0.88,2,0,0.0,0.0,0.0
L00237,0,1,0.041666666666666664,1872.0,0.0,0.0,0.0,0,1,1872.0,1872.0,0.0,1010.0,0.96,1,0,1.0,1.0,0.0
L00238,0,2,0.08333333333333333,11985.0,10931.0,1.0964230171073095,0.9120567375886525,1,1,11458.0,11985.0,0.10802130582154892,1752.0,0.92,1,0,0.0,0.0,0.0
L00239,0,5,0.20833333333333334,3630.0,10245.0,0.35431918008784774,2.822314049586777,2,3,2775.0,10035.0,0.15257796443570726,952.0,0.9,3,0,0.25,0.3333333333333333,0.0
L00240,0,3,0.125,2153.0,2326.0,0.9256233877901978,1.0803529958197864,1,2,1493.0,2326.0,0.029303198659561335,1606.0,0.87,1,0,0.0,0.0,0.0
L00241,0,3,0.125,26565.0,0.0,0.0,0.0,0,3,8855.0,24056.0,0.0,2719.0,0.92,1,0,0.0,0.0,0.0
L00242,0,1,0.041666666666666664,0.0,14553.0,0.0,0.0,1,0,14553.0,14553.0,0.11910237419080277,2685.0,0.98,2,0,1.0,0.0,0.0
L00243,0,3,0.125,41588.0,952.0,43.68487394957983,0.022891218620755986,1,2,14180.0,39386.0,0.005946543571549037,653.0,0.87,2,0,2.0,0.5,0.0
L00244,0,4,0.16666666666666666,653.0,21569.0,0.030274931614817563,33.03062787136294,3,1,5555.5,11806.0,0.32023339371084125,2660.0,0.86,2,0,0.3333333333333333,0.0,0.0
L00245,0,2,0.08333333333333333,1549.0,13505.0,0.11469825990373936,8.718528082633958,1,1,7527.0,13505.0,0.15582632374490868,2413.0,0.98,5,0,0.0,0.0,0.0
L00246,0,4,0.16666666666666666,33785.0,2673.0,12.639356528245417,0.07911795175373687,1,3,9114.5,25469.0,0.029218543335920336,806.0,0.93,2,0,0.0,0.0,0.0
L00247,0,2,0.08333333333333333,33719.0,0.0,0.0,0.0,0,2,16859.5,26178.0,0.0,1701.0,0.9,2,0,1.0,0.5,0.0
L00248,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,915.0,0.97,3,0,0.0,0.0,0.0
L00249,0,5,0.20833333333333334,22321.0,2798.0,7.977483917083632,0.12535280677389005,3,2,5023.8,21050.0,0.020175653653682527,1010.0,0.95,2,0,0.0,0.0,0.0
L00250,0,3,0.125,5177.0,26178.0,0.19776147910459163,5.056596484450454,1,2,10451.666666666666,26178.0,0.134284028828644,2970.0,0.92,1,0,2.0,0.5,0.0
L00251,0,4,0.16666666666666666,19585.0,4365.0,4.486827033218786,0.22287464896604545,3,1,5987.5,19585.0,0.07867132867132867,2047.0,1.0,3,0,0.0,0.0,0.0
L00252,0,3,0.125,392.0,1511.0,0.25943084050297816,3.854591836734694,2,1,634.3333333333334,1233.0,0.00737630891649784,788.0,0.96,2,0,0.0,0.0,0.0
L00253,0,3,0.125,732.0,2558.0,0.2861610633307271,3.4945355191256833,2,1,1096.6666666666667,1513.0,0.013619567879542962,447.0,1.0,1,0,0.5,0.0,0.0
L00254,0,5,0.20833333333333334,30445.0,6925.0,4.396389891696751,0.22745935293151584,1,4,7474.0,14834.0,0.04618236867201515,1344.0,1.0,1,0,0.25,0.25,0.0
L00255,0,6,0.25,34598.0,55885.0,0.619092779815693,1.6152667784264987,4,2,15080.5,34178.0,0.36647824148152036,1763.0,0.93,3,0,0.0,0.0,0.0
L00256,0,5,0.20833333333333334,19211.0,2450.0,7.841224489795918,0.12753110197282808,1,4,4332.2,11013.0,0.046349722847575624,1825.0,0.93,2,0,0.25,0.25,0.0
L00257,0,3,0.125,1106.0,42799.0,0.025841725273955,38.697106690777574,2,1,14635.0,42204.0,0.8781984200266749,2501.0,0.97,1,0,0.5,0.0,0.0
L00258,0,1,0.041666666666666664,0.0,1506.0,0.0,0.0,1,0,1506.0,1506.0,0.007633433017385574,2096.0,0.86,4,0,0.0,0.0,0.0
L00259,0,4,0.16666666666666666,2122.0,2565.0,0.82729044834308,1.2087653157398681,3,1,1171.75,2122.0,0.03701993158889835,1986.0,0.98,2,0,0.0,0.0,0.0
L00260,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1450.0,0.97,2,0,0.0,0.0,0.0
L00261,0,3,0.125,1566.0,9908.0,0.15805409769882922,6.326947637292465,2,1,3824.6666666666665,8507.0,0.07536434721757386,858.0,0.98,3,0,0.0,0.0,0.0
L00262,0,2,0.08333333333333333,0.0,8286.0,0.0,0.0,2,0,4143.0,6383.0,0.04832895888013998,2351.0,0.92,4,0,0.0,0.0,0.0
L00263,0,3,0.125,841.0,17415.0,0.04829170255526845,20.707491082045184,2,1,6085.333333333333,12615.0,0.3707843638221768,1712.0,0.98,5,0,0.0,0.0,0.0
L00264,0,3,0.125,45058.0,496.0,90.84274193548387,0.01100803408939589,1,2,15184.666666666666,34884.0,0.005297107949933786,707.0,0.91,2,0,0.0,0.0,0.0
L00265,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,891.0,0.94,2,0,0.0,0.0,0.0
L00266,0,4,0.16666666666666666,12723.0,4624.0,2.75151384083045,0.3634362964709581,2,2,4336.75,11614.0,0.032007974305017166,2945.0,0.94,4,0,0.0,0.0,0.0
L00267,0,1,0.041666666666666664,12028.0,0.0,0.0,0.0,0,1,12028.0,12028.0,0.0,2211.0,0.93,2,0,0.0,0.0,0.0
L00268,0,2,0.08333333333333333,943.0,6432.0,0.14661069651741293,6.820784729586427,1,1,3687.5,6432.0,0.030505243088655862,943.0,0.95,2,0,1.0,0.0,0.0
L00269,0,2,0.08333333333333333,0.0,13588.0,0.0,0.0,2,0,6794.0,12317.0,0.08921278970520649,1749.0,0.93,3,0,0.0,0.0,0.0
L00270,0,1,0.041666666666666664,0.0,13757.0,0.0,0.0,1,0,13757.0,13757.0,0.0937419082273737,2301.0,0.86,2,0,0.0,0.0,0.0
L00271,0,1,0.041666666666666664,8724.0,0.0,0.0,0.0,0,1,8724.0,8724.0,0.0,726.0,1.0,3,0,0.0,0.0,0.0
L00272,0,3,0.125,33527.0,3490.0,9.606590257879656,0.10409520684821189,2,1,12339.0,33527.0,0.04014863046004118,506.0,0.94,2,0,0.0,0.0,0.0
L00273,0,3,0.125,29602.0,0.0,0.0,0.0,0,3,9867.333333333334,23150.0,0.0,1065.0,0.85,3,0,0.0,0.0,0.0
L00274,0,2,0.08333333333333333,5610.0,725.0,7.7379310344827585,0.12923351158645277,1,1,3167.5,5610.0,0.007421435152011465,768.0,0.87,2,0,0.0,0.0,0.0
L00275,0,3,0.125,12452.0,5670.0,2.1961199294532627,0.45534853838740763,1,2,6040.666666666667,7413.0,0.06349668518186705,1068.0,0.93,1,0,0.5,0.5,0.0
L00276,0,5,0.20833333333333334,24290.0,12143.0,2.000329407889319,0.4999176615891313,2,3,7286.6,14206.0,0.08141031657705253,1732.0,0.86,1,0,0.0,0.0,0.2
L00277,0,2,0.08333333333333333,240.0,1772.0,0.13544018058690746,7.383333333333334,1,1,1006.0,1772.0,0.014029309539455454,547.0,0.98,1,0,0.0,0.0,0.0
L00278,0,2,0.08333333333333333,0.0,10870.0,0.0,0.0,2,0,5435.0,8689.0,0.12665159741803184,1271.0,0.87,1,0,0.0,0.0,0.0
L00279,0,2,0.08333333333333333,0.0,3175.0,0.0,0.0,2,0,1587.5,1688.0,0.01564740844417941,383.0,0.91,1,0,1.0,0.0,0.0
L00280,0,3,0.125,1555.0,2249.0,0.691418408181414,1.4463022508038585,2,1,1268.0,1555.0,0.01062417626023327,2317.0,0.97,3,0,0.0,0.0,0.0
L00281,0,6,0.25,11966.0,7505.0,1.5944037308461025,0.6271937155273274,2,4,3245.1666666666665,8256.0,0.04473892853097746,1223.0,0.85,2,0,0.2,0.0,0.0
L00282,0,2,0.08333333333333333,0.0,31740.0,0.0,0.0,2,0,15870.0,30639.0,0.3847785765374777,2075.0,0.98,1,0,1.0,0.0,0.0
L00283,0,3,0.125,0.0,5467.0,0.0,0.0,3,0,1822.3333333333333,2642.0,0.09526049834465934,784.0,0.91,1,0,0.0,0.0,0.0
L00284,0,2,0.08333333333333333,14424.0,1126.0,12.809946714031971,0.07806433721575153,1,1,7775.0,14424.0,0.02259501545129831,1501.0,0.86,2,0,0.0,0.0,0.0
L00285,0,3,0.125,24495.0,0.0,0.0,0.0,0,3,8165.0,13369.0,0.0,2158.0,0.95,1,0,0.0,0.0,0.0
L00286,0,3,0.125,12069.0,3748.0,3.2201173959445035,0.31054768414947387,2,1,5272.333333333333,12069.0,0.024548395970604802,2361.0,0.85,2,0,0.0,0.0,0.0
L00287,0,4,0.16666666666666666,25263.0,18400.0,1.3729891304347825,0.7283378854451174,2,2,10915.75,24826.0,0.12025515005751333,1928.0,0.88,4,0,0.0,0.0,0.0
L00288,0,3,0.125,4846.0,7663.0,0.632389403627822,1.581304168386298,2,1,4169.666666666667,5330.0,0.03508956700124551,2066.0,0.97,2,0,0.0,0.0,0.0
L00289,0,5,0.20833333333333334,31756.0,3777.0,8.407731003441885,0.11893815341982618,3,2,7106.6,29933.0,0.030237529120733964,632.0,0.89,5,0,0.25,0.5,0.0
L00290,0,1,0.041666666666666664,4512.0,0.0,0.0,0.0,0,1,4512.0,4512.0,0.0,1745.0,0.87,1,0,1.0,1.0,0.0
L00291,0,4,0.16666666666666666,29927.0,1660.0,18.028313253012048,0.055468306211782004,1,3,7896.75,23761.0,0.008671259996761337,1796.0,0.95,2,0,0.0,0.0,0.0
L00292,0,1,0.041666666666666664,1827.0,0.0,0.0,0.0,0,1,1827.0,1827.0,0.0,2832.0,0.95,4,0,0.0,0.0,0.0
L00293,0,3,0.125,1370.0,40513.0,0.03381630587712586,29.57153284671533,2,1,13961.0,38064.0,0.22174481803602608,1418.0,0.92,2,0,0.0,0.0,0.0
L00294,0,3,0.125,13430.0,17218.0,0.7799976768498084,1.282055100521221,1,2,10216.0,17218.0,0.18318775201881032,1429.0,0.91,2,0,0.0,0.0,0.0
L00295,0,1,0.041666666666666664,411.0,0.0,0.0,0.0,0,1,411.0,411.0,0.0,1506.0,0.96,1,0,0.0,0.0,0.0
L00296,0,2,0.08333333333333333,0.0,27954.0,0.0,0.0,2,0,13977.0,27076.0,0.14000240399062444,371.0,0.87,4,0,0.0,0.0,0.0
L00297,0,2,0.08333333333333333,4525.0,0.0,0.0,0.0,0,2,2262.5,2449.0,0.0,2175.0,0.85,5,0,0.0,0.0,0.0
L00298,0,3,0.125,1549.0,1880.0,0.823936170212766,1.2136862491930278,2,1,1143.0,1607.0,0.01294248853763648,1867.0,0.97,2,0,0.0,0.0,0.0
L00299,0,6,0.25,28442.0,8967.0,3.1718523474963756,0.3152731875395542,3,3,6234.833333333333,19480.0,0.047016815314677614,2737.0,0.93,2,0,0.0,0.0,0.0
L00300,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1197.0,0.87,2,0,0.0,0.0,0.0
L00301,0,4,0.16666666666666666,4726.0,5270.0,0.896774193548387,1.1151079136690647,1,3,2499.0,5270.0,0.03950406284669125,1764.0,1.0,1,0,0.3333333333333333,0.3333333333333333,0.0
L00302,0,5,0.20833333333333334,61532.0,1639.0,37.54240390482001,0.026636546837417927,1,4,12634.2,33150.0,0.007946936380871109,1543.0,0.88,2,0,0.0,0.0,0.0
L00303,0,1,0.041666666666666664,10616.0,0.0,0.0,0.0,0,1,10616.0,10616.0,0.0,2674.0,0.96,1,0,1.0,1.0,0.0
L00304,0,4,0.16666666666666666,43865.0,13536.0,3.240617612293144,0.30858315285535165,2,2,14350.25,29857.0,0.06389577285279331,2534.0,0.87,4,0,0.0,0.0,0.0
L00305,0,1,0.041666666666666664,1307.0,0.0,0.0,0.0,0,1,1307.0,1307.0,0.0,2096.0,1.0,2,0,0.0,0.0,0.0
L00306,0,3,0.125,42352.0,8182.0,5.176240527988267,0.19319040423120515,1,2,16844.666666666668,40572.0,0.20091346626068166,2843.0,0.87,2,0,0.5,0.5,0.0
L00307,0,7,0.2916666666666667,17455.0,2411.0,7.239734549979262,0.13812661128616444,3,4,2838.0,12937.0,0.01953682095164009,432.0,1.0,1,0,0.0,0.0,0.0
L00308,0,2,0.08333333333333333,25190.0,0.0,0.0,0.0,0,2,12595.0,13412.0,0.0,1185.0,0.98,1,0,0.0,0.0,0.0
L00309,0,4,0.16666666666666666,12418.0,4692.0,2.6466325660699064,0.37783862135609597,2,2,4277.5,10956.0,0.0477057130946692,1126.0,0.86,2,0,0.0,0.0,0.0
L00310,0,3,0.125,0.0,6696.0,0.0,0.0,3,0,2232.0,4630.0,0.10211987189263383,723.0,0.93,1,0,0.5,0.0,0.0
L00311,0,2,0.08333333333333333,38064.0,1109.0,34.322813345356174,0.029135140815468686,1,1,19586.5,38064.0,0.008840386776885856,1273.0,0.94,1,0,0.0,0.0,0.0
L00312,0,4,0.16666666666666666,16317.0,1478.0,11.039918809201623,0.09058037629466201,1,3,4448.75,12126.0,0.008138004702202987,2516.0,0.9,1,0,0.0,0.0,0.0
L00313,0,5,0.20833333333333334,53275.0,2260.0,23.57300884955752,0.04242139840450493,1,4,11107.0,37413.0,0.018377420167998895,2932.0,0.86,1,0,0.25,0.25,0.0
L00314,0,4,0.16666666666666666,4786.0,3266.0,1.4654011022657685,0.6824070204763895,2,2,2013.0,2462.0,0.016068880688806887,2411.0,0.99,4,0,0.3333333333333333,0.0,0.0
L00315,0,1,0.041666666666666664,8358.0,0.0,0.0,0.0,0,1,8358.0,8358.0,0.0,2658.0,0.87,1,0,0.0,0.0,0.0
L00316,0,4,0.16666666666666666,3126.0,2450.0,1.2759183673469388,0.7837492002559181,2,2,1394.0,1944.0,0.01242003021362452,1572.0,0.89,1,0,1.0,0.5,0.0
L00317,0,3,0.125,2420.0,3544.0,0.6828442437923251,1.4644628099173553,2,1,1988.0,2422.0,0.016370800478559516,1247.0,0.92,2,0,0.5,0.0,0.0
L00318,0,3,0.125,24048.0,0.0,0.0,0.0,0,3,8016.0,12965.0,0.0,946.0,0.94,2,0,0.5,0.3333333333333333,0.0
L00319,0,3,0.125,828.0,19516.0,0.04242672678827629,23.570048309178745,2,1,6781.333333333333,18599.0,0.13270322646448848,1604.0,0.92,4,0,0.0,0.0,0.0
L00320,0,1,0.041666666666666664,2886.0,0.0,0.0,0.0,0,1,2886.0,2886.0,0.0,2079.0,0.98,3,0,1.0,1.0,0.0
L00321,0,4,0.16666666666666666,1142.0,29841.0,0.03826949499011427,26.13047285464098,3,1,7745.75,14534.0,0.16198566930843555,2411.0,0.94,1,0,1.0,0.0,0.0
L00322,0,1,0.041666666666666664,0.0,14945.0,0.0,0.0,1,0,14945.0,14945.0,0.12856688144662473,2228.0,0.98,3,0,0.0,0.0,0.0
L00323,0,1,0.041666666666666664,0.0,38792.0,0.0,0.0,1,0,38792.0,38792.0,0.19548379619131126,1204.0,0.86,2,0,0.0,0.0,0.0
L00324,0,3,0.125,10714.0,13865.0,0.7727371078254598,1.2941011760313608,2,1,8193.0,11198.0,0.06718157194703,1307.0,0.94,2,0,0.0,0.0,0.0
L00325,0,1,0.041666666666666664,0.0,1425.0,0.0,0.0,1,0,1425.0,1425.0,0.008446897173105079,386.0,0.95,2,0,0.0,0.0,0.0
L00326,0,4,0.16666666666666666,0.0,20170.0,0.0,0.0,4,0,5042.5,9138.0,0.19898779633594113,2732.0,0.89,1,0,0.0,0.0,0.0
L00327,0,1,0.041666666666666664,14257.0,0.0,0.0,0.0,0,1,14257.0,14257.0,0.0,1060.0,0.93,1,0,0.0,0.0,0.0
